,time,temp,max_peak,sig_peak,avg_peak,freq,label
6188,42273.83333,23.0,0.5,0.4,0.2,4.1,0.0
6189,42273.875,23.0,0.5,0.4,0.2,4.3,0.0
6190,42273.91667,22.9,0.5,0.4,0.2,4.0,0.0
6191,42273.95833,22.9,0.6,0.4,0.3,3.9,0.0
6192,42274.0,22.9,0.5,0.4,0.3,3.8,0.0
6193,42274.04167,22.9,0.5,0.4,0.2,3.9,0.0
6194,42274.08333,22.9,0.5,0.4,0.2,3.8,0.0
6195,42274.125,22.9,0.5,0.3,0.2,3.7,0.0
6196,42274.16667,23.0,0.4,0.3,0.2,3.8,0.0
6197,42274.20833,22.9,0.5,0.3,0.2,4.0,0.0
6198,42274.25,22.8,0.5,0.4,0.2,4.1,0.0
6199,42274.29167,22.9,0.5,0.4,0.2,4.4,0.0
6200,42274.33333,22.9,0.6,0.4,0.3,4.1,0.0
6201,42274.375,22.9,0.7,0.5,0.3,3.8,0.0
6202,42274.41667,22.9,0.7,0.5,0.4,3.8,0.0
6203,42274.45833,23.0,0.8,0.6,0.4,3.9,0.0
6204,42274.5,23.1,0.9,0.6,0.4,3.9,0.0
6205,42274.54167,23.1,1.0,0.7,0.4,4.1,0.0
6206,42274.58333,23.2,1.0,0.6,0.4,4.2,0.0
6207,42274.625,23.2,0.8,0.6,0.4,4.3,0.0
6208,42274.66667,23.2,0.9,0.6,0.4,4.3,0.0
6209,42274.70833,23.1,0.7,0.5,0.4,4.3,0.0
6210,42274.75,23.1,0.8,0.6,0.4,4.5,0.0
6211,42274.79167,23.2,0.7,0.5,0.4,4.4,0.0
6212,42274.83333,23.1,0.7,0.6,0.4,4.4,0.0
6213,42274.875,23.1,0.7,0.5,0.4,4.4,0.0
6214,42274.91667,23.1,0.9,0.5,0.3,4.3,0.0
6215,42274.95833,23.2,0.7,0.5,0.3,4.1,0.0
6216,42275.0,23.2,0.7,0.5,0.3,4.1,0.0
6217,42275.04167,23.2,0.5,0.4,0.3,4.1,0.0
6218,42275.08333,23.1,0.7,0.5,0.3,4.2,0.0
6219,42275.125,23.1,0.6,0.4,0.3,4.2,0.0
6220,42275.16667,23.0,0.6,0.4,0.3,4.3,0.0
6221,42275.20833,23.0,0.6,0.4,0.3,4.4,0.0
6222,42275.25,23.0,0.5,0.4,0.2,4.3,0.0
6223,42275.29167,22.9,0.6,0.4,0.3,4.3,0.0
6224,42275.33333,22.9,0.6,0.4,0.3,4.2,0.0
6225,42275.375,23.0,0.5,0.4,0.2,4.4,0.0
6226,42275.41667,23.0,0.5,0.4,0.2,4.2,0.0
6227,42275.45833,23.0,0.6,0.4,0.2,4.0,0.0
6228,42275.5,23.1,0.6,0.4,0.3,4.1,0.0
6229,42275.54167,23.2,0.6,0.4,0.2,3.9,0.0
6230,42275.58333,23.3,0.6,0.4,0.3,3.8,0.0
6231,42275.625,23.3,0.6,0.4,0.2,3.4,0.0
6232,42275.66667,23.2,0.5,0.4,0.3,3.2,0.0
6233,42275.70833,23.3,0.5,0.4,0.3,3.3,0.0
6234,42275.75,23.2,0.4,0.3,0.2,3.3,0.0
6235,42275.79167,23.0,0.4,0.3,0.2,3.4,0.0
6236,42275.83333,22.9,0.5,0.3,0.2,3.5,0.0
6237,42275.875,22.8,0.5,0.4,0.2,3.6,0.0
6238,42275.91667,22.8,0.6,0.4,0.2,3.5,0.0
6239,42275.95833,22.8,0.5,0.4,0.2,3.5,0.0
6240,42276.0,22.9,0.5,0.4,0.2,3.5,0.0
6241,42276.04167,23.0,0.5,0.4,0.2,3.5,0.0
6242,42276.08333,23.0,0.5,0.4,0.2,3.5,0.0
6243,42276.125,23.1,0.6,0.4,0.3,3.5,0.0
6244,42276.16667,23.1,0.4,0.3,0.2,3.8,0.0
6245,42276.20833,23.1,0.4,0.3,0.2,3.8,0.0
6246,42276.25,23.0,0.7,0.5,0.3,3.6,0.0
6247,42276.29167,23.0,0.8,0.6,0.4,3.7,0.0
6248,42276.33333,22.9,0.9,0.7,0.5,4.1,0.0
6249,42276.375,22.8,1.2,1.0,0.7,4.8,0.0
6250,42276.41667,22.7,1.9,1.3,0.8,5.6,0.0
6251,42276.45833,22.7,2.1,1.5,0.9,5.8,0.0
6252,42276.5,22.7,2.3,1.6,1.0,6.0,0.0
6253,42276.54167,22.7,2.3,1.5,1.0,5.7,0.0
6254,42276.58333,22.7,2.2,1.7,1.1,5.7,0.0
6255,42276.625,22.7,2.5,1.7,1.1,5.9,0.0
6256,42276.66667,22.6,2.2,1.5,1.0,5.7,0.0
6257,42276.70833,22.7,2.2,1.4,0.9,5.6,0.0
6258,42276.75,22.6,1.9,1.4,0.8,5.7,0.0
6259,42276.79167,22.6,1.6,1.3,0.8,5.5,0.0
6260,42276.83333,22.6,1.6,1.1,0.7,5.3,0.0
6261,42276.875,22.7,1.3,1.0,0.6,5.2,0.0
6262,42276.91667,22.6,1.3,0.9,0.6,5.0,0.0
6263,42276.95833,22.6,1.5,1.0,0.6,5.4,0.0
6264,42277.0,22.7,1.3,1.0,0.7,5.1,0.0
6265,42277.04167,22.7,1.4,1.0,0.6,5.2,0.0
6266,42277.08333,22.7,1.6,1.1,0.7,5.3,0.0
6267,42277.125,22.6,1.4,0.9,0.6,4.9,0.0
6268,42277.16667,22.6,1.3,0.9,0.6,4.7,0.0
6269,42277.20833,22.6,1.3,0.9,0.6,5.0,0.0
6270,42277.25,22.6,1.5,1.0,0.6,4.7,0.0
6271,42277.29167,22.5,1.3,1.0,0.6,4.7,0.0
6272,42277.33333,22.6,1.3,1.0,0.7,4.7,0.0
6273,42277.375,22.6,1.6,1.1,0.7,5.0,0.0
6274,42277.41667,22.6,1.5,1.2,0.7,5.0,0.0
6275,42277.45833,22.6,1.8,1.2,0.8,5.5,0.0
6276,42277.5,22.6,1.8,1.3,0.9,5.9,0.0
6277,42277.54167,22.7,2.0,1.4,0.9,5.8,0.0
6278,42277.58333,22.8,1.8,1.2,0.8,5.6,0.0
6279,42277.625,22.8,1.7,1.3,0.8,5.9,0.0
6280,42277.66667,22.8,1.6,1.3,0.8,5.9,0.0
6281,42277.70833,22.7,2.0,1.3,0.8,5.8,0.0
6282,42277.75,22.7,1.3,1.1,0.7,5.7,0.0
6283,42277.79167,22.7,1.4,1.2,0.7,5.5,0.0
6284,42277.83333,22.7,1.7,1.3,0.8,5.8,0.0
6285,42277.875,22.6,1.6,1.2,0.7,5.7,0.0
6286,42277.91667,22.7,1.3,1.1,0.7,5.7,0.0
6287,42277.95833,22.7,1.3,1.1,0.7,5.8,0.0
6288,42278.0,22.7,1.5,1.1,0.7,5.8,0.0
6289,42278.04167,22.7,1.7,1.0,0.7,5.7,0.0
6290,42278.08333,22.7,1.3,1.0,0.7,5.8,0.0
6291,42278.125,22.7,1.0,0.8,0.5,5.5,0.0
6292,42278.16667,22.6,1.0,0.8,0.5,5.4,0.0
6293,42278.20833,22.6,0.9,0.7,0.4,5.4,0.0
6294,42278.25,22.5,0.8,0.7,0.5,5.3,0.0
6295,42278.29167,22.6,1.0,0.7,0.5,5.5,0.0
6296,42278.33333,22.6,0.9,0.7,0.5,5.3,0.0
6297,42278.375,22.6,1.2,0.9,0.6,4.5,0.0
6298,42278.41667,22.6,1.4,1.1,0.7,4.5,0.0
6299,42278.45833,22.6,2.0,1.4,0.9,4.8,0.0
6300,42278.5,22.6,2.3,1.7,1.1,5.4,0.0
6301,42278.54167,22.6,2.6,1.9,1.2,6.0,0.0
6302,42278.58333,22.6,3.0,2.2,1.3,6.3,0.0
6303,42278.625,22.6,2.8,1.7,1.1,6.0,0.0
6304,42278.66667,22.6,2.3,1.7,1.1,6.6,0.0
6305,42278.70833,22.7,2.2,1.8,1.2,7.1,0.0
6306,42278.75,22.7,2.6,1.8,1.2,7.8,0.0
6307,42278.79167,22.7,1.6,1.4,0.9,7.4,0.0
6308,42278.83333,22.6,1.8,1.3,0.9,7.6,0.0
6309,42278.875,22.5,1.4,1.2,0.8,7.5,0.0
6310,42278.91667,22.4,1.6,1.1,0.7,7.5,0.0
6311,42278.95833,22.1,1.1,0.8,0.5,6.9,0.0
6312,42279.0,22.1,1.0,0.8,0.5,7.0,0.0
6313,42279.04167,22.1,1.1,0.8,0.5,6.8,0.0
6314,42279.08333,21.7,0.9,0.6,0.4,6.5,0.0
6315,42279.125,22.0,0.8,0.5,0.4,6.7,0.0
6316,42279.16667,21.7,0.9,0.6,0.4,6.8,0.0
6317,42279.20833,21.7,0.8,0.6,0.4,6.1,0.0
6318,42279.25,21.7,1.1,0.8,0.5,6.2,0.0
6319,42279.29167,21.6,0.9,0.7,0.4,6.4,0.0
6320,42279.33333,21.6,1.1,0.8,0.5,7.2,0.0
6321,42279.375,21.8,1.2,0.9,0.5,8.1,0.0
6322,42279.41667,21.9,1.2,1.0,0.6,8.2,0.0
6323,42279.45833,21.9,1.3,0.9,0.5,7.9,0.0
6324,42279.5,21.9,1.1,0.9,0.5,7.7,0.0
6325,42279.54167,21.7,1.1,0.8,0.5,6.7,0.0
6326,42279.58333,21.5,1.2,0.7,0.4,6.4,0.0
6327,42279.625,21.5,0.9,0.6,0.4,7.6,0.0
6328,42279.66667,21.6,0.8,0.6,0.4,7.9,0.0
6329,42279.70833,21.8,0.9,0.6,0.4,8.1,0.0
6330,42279.75,21.8,1.0,0.7,0.4,8.9,0.0
6331,42279.79167,21.8,1.1,0.9,0.5,9.7,0.0
6332,42279.83333,21.8,1.4,1.1,0.7,9.8,0.0
6333,42279.875,21.7,1.6,1.2,0.8,9.5,0.0
6334,42279.91667,21.8,1.3,1.0,0.7,9.2,0.0
6335,42279.95833,22.1,1.0,0.9,0.6,9.1,0.0
6336,42280.0,22.0,1.0,0.9,0.6,9.0,0.0
6337,42280.04167,21.9,1.2,0.9,0.6,8.8,0.0
6338,42280.08333,21.8,1.0,0.7,0.5,8.3,0.0
6339,42280.125,21.7,1.0,0.6,0.4,7.4,0.0
6340,42280.16667,21.7,0.7,0.5,0.3,6.2,0.0
6341,42280.20833,21.7,0.6,0.4,0.3,5.7,0.0
6342,42280.25,21.6,0.7,0.4,0.3,6.3,0.0
6343,42280.29167,21.7,0.5,0.4,0.2,6.0,0.0
6344,42280.33333,21.7,0.5,0.4,0.2,5.9,0.0
6345,42280.375,21.6,0.5,0.3,0.2,5.2,0.0
6346,42280.41667,21.5,0.5,0.3,0.2,4.6,0.0
6347,42280.45833,21.5,0.5,0.3,0.2,4.3,0.0
6348,42280.5,21.6,0.5,0.4,0.2,3.9,0.0
6349,42280.54167,21.6,0.5,0.3,0.2,3.6,0.0
6350,42280.58333,21.7,0.5,0.4,0.3,3.8,0.0
6351,42280.625,21.8,0.7,0.5,0.3,3.6,0.0
6352,42280.66667,21.9,0.6,0.4,0.3,3.6,0.0
6353,42280.70833,21.9,0.5,0.4,0.3,3.8,0.0
6354,42280.75,21.8,0.7,0.4,0.3,4.1,0.0
6355,42280.79167,21.9,0.6,0.4,0.3,4.1,0.0
6356,42280.83333,21.9,0.4,0.3,0.2,4.0,0.0
6357,42280.875,21.9,0.5,0.4,0.2,4.3,0.0
6358,42280.91667,21.8,0.5,0.3,0.2,4.3,0.0
6359,42280.95833,21.8,0.5,0.3,0.2,3.7,0.0
6360,42281.0,21.8,0.5,0.3,0.2,4.6,0.0
6361,42281.04167,21.8,0.5,0.3,0.2,4.9,0.0
6362,42281.08333,21.8,0.6,0.4,0.3,5.7,0.0
6363,42281.125,21.8,0.5,0.5,0.3,5.5,0.0
6364,42281.16667,21.7,0.6,0.6,0.4,6.8,0.0
6365,42281.20833,21.7,0.6,0.5,0.3,5.6,0.0
6366,42281.25,21.7,0.7,0.6,0.4,4.4,0.0
6367,42281.29167,21.5,1.2,0.9,0.6,4.7,0.0
6368,42281.33333,21.5,1.4,1.0,0.6,5.0,0.0
6369,42281.375,21.5,1.4,1.0,0.6,5.4,0.0
6370,42281.41667,21.5,1.2,1.0,0.6,5.6,0.0
6371,42281.45833,21.8,1.4,1.1,0.7,6.0,0.0
6372,42281.5,21.8,1.5,1.1,0.7,6.0,0.0
6373,42281.54167,21.9,1.2,1.0,0.6,5.6,0.0
6374,42281.58333,21.9,1.3,0.9,0.6,5.7,0.0
6375,42281.625,21.9,1.1,0.7,0.5,5.3,0.0
6376,42281.66667,21.8,0.8,0.7,0.4,5.6,0.0
6377,42281.70833,21.8,0.8,0.7,0.4,5.3,0.0
6378,42281.75,21.8,0.8,0.6,0.4,5.3,0.0
6379,42281.79167,21.8,0.8,0.6,0.4,5.4,0.0
6380,42281.83333,21.8,0.7,0.5,0.3,5.4,0.0
6381,42281.875,21.8,0.6,0.5,0.3,5.2,0.0
6382,42281.91667,21.8,0.6,0.4,0.3,4.8,0.0
6383,42281.95833,21.7,0.6,0.4,0.3,5.2,0.0
6384,42282.0,21.7,0.6,0.4,0.3,5.1,0.0
6385,42282.04167,21.7,0.6,0.4,0.3,5.7,0.0
6386,42282.08333,21.6,0.5,0.4,0.3,5.4,0.0
6387,42282.125,21.6,0.5,0.4,0.3,5.8,0.0
6388,42282.16667,21.7,0.6,0.4,0.3,5.6,0.0
6389,42282.20833,21.6,0.6,0.4,0.3,5.4,0.0
6390,42282.25,21.6,0.6,0.5,0.3,5.4,0.0
6391,42282.29167,21.6,0.6,0.4,0.3,5.7,0.0
6392,42282.33333,21.5,0.5,0.4,0.3,5.6,0.0
6393,42282.375,21.6,0.5,0.4,0.2,5.5,0.0
6394,42282.41667,21.7,0.5,0.3,0.2,5.6,0.0
6395,42282.45833,21.8,0.5,0.4,0.2,5.7,0.0
6396,42282.5,22.0,0.5,0.4,0.3,6.5,0.0
6397,42282.54167,21.8,0.4,0.3,0.2,6.0,0.0
6398,42282.58333,22.2,0.4,0.3,0.2,5.7,0.0
6399,42282.625,22.2,0.5,0.3,0.2,5.7,0.0
6400,42282.66667,22.2,0.5,0.3,0.2,5.6,0.0
6401,42282.70833,22.0,0.5,0.4,0.3,5.2,0.0
6402,42282.75,21.8,0.6,0.4,0.3,5.2,0.0
6403,42282.79167,21.7,0.5,0.4,0.2,5.2,0.0
6404,42282.83333,21.7,0.6,0.4,0.2,4.8,0.0
6405,42282.875,21.7,0.5,0.4,0.3,4.7,0.0
6406,42282.91667,21.7,0.5,0.4,0.2,4.9,0.0
6407,42282.95833,21.8,0.6,0.4,0.3,4.9,0.0
6408,42283.0,21.8,0.7,0.5,0.3,5.1,0.0
6409,42283.04167,21.8,0.7,0.5,0.3,4.9,0.0
6410,42283.08333,21.6,0.6,0.5,0.3,4.8,0.0
6411,42283.125,21.6,0.7,0.5,0.3,4.5,0.0
6412,42283.16667,21.6,0.6,0.5,0.3,4.7,0.0
6413,42283.20833,21.5,0.8,0.6,0.4,4.9,0.0
6414,42283.25,21.5,0.9,0.6,0.4,4.9,0.0
6415,42283.29167,21.5,0.8,0.6,0.4,4.7,0.0
6416,42283.33333,21.5,0.9,0.6,0.4,4.8,0.0
6417,42283.375,21.5,0.8,0.6,0.4,4.9,0.0
6418,42283.41667,21.5,0.7,0.5,0.3,4.8,0.0
6419,42283.45833,21.6,0.7,0.5,0.3,4.8,0.0
6420,42283.5,21.9,0.7,0.5,0.3,5.0,0.0
6421,42283.54167,21.9,0.6,0.4,0.3,5.1,0.0
6422,42283.58333,21.9,0.6,0.4,0.3,4.7,0.0
6423,42283.625,21.9,0.7,0.5,0.3,4.9,0.0
6424,42283.66667,21.9,0.6,0.5,0.3,4.8,0.0
6425,42283.70833,21.7,0.6,0.5,0.3,4.7,0.0
6426,42283.75,21.6,0.7,0.5,0.3,4.6,0.0
6427,42283.79167,21.7,0.7,0.5,0.3,4.8,0.0
6428,42283.83333,21.8,0.8,0.5,0.3,4.9,0.0
6429,42283.875,21.8,0.7,0.4,0.3,4.7,0.0
6430,42283.91667,21.7,0.6,0.4,0.3,4.6,0.0
6431,42283.95833,21.7,0.5,0.4,0.3,4.6,0.0
6432,42284.0,21.8,0.5,0.4,0.3,4.3,0.0
6433,42284.04167,21.8,0.6,0.4,0.3,4.5,0.0
6434,42284.08333,21.6,0.6,0.4,0.3,4.5,0.0
6435,42284.125,21.6,0.6,0.4,0.3,4.5,0.0
6436,42284.16667,21.7,0.8,0.5,0.3,4.5,0.0
6437,42284.20833,21.8,0.7,0.4,0.3,4.4,0.0
6438,42284.25,21.7,0.6,0.5,0.3,4.4,0.0
6439,42284.29167,21.6,0.7,0.5,0.3,4.3,0.0
6440,42284.33333,21.6,0.8,0.5,0.3,3.9,0.0
6441,42284.375,21.7,0.7,0.5,0.4,4.2,0.0
6442,42284.41667,21.7,0.8,0.6,0.4,4.1,0.0
6443,42284.45833,21.8,0.8,0.6,0.4,4.1,0.0
6444,42284.5,22.0,0.8,0.6,0.4,4.5,0.0
6445,42284.54167,22.1,0.9,0.6,0.4,4.4,0.0
6446,42284.58333,22.1,0.9,0.6,0.4,4.6,0.0
6447,42284.625,22.2,0.8,0.7,0.4,4.5,0.0
6448,42284.66667,22.3,1.0,0.7,0.4,4.5,0.0
6449,42284.70833,22.4,0.9,0.7,0.4,4.5,0.0
6450,42284.75,22.3,1.1,0.7,0.4,4.7,0.0
6451,42284.79167,22.2,0.8,0.6,0.4,4.8,0.0
6452,42284.83333,22.1,0.7,0.5,0.3,4.8,0.0
6453,42284.875,21.9,0.7,0.6,0.4,4.9,0.0
6454,42284.91667,21.8,0.9,0.7,0.4,4.9,0.0
6455,42284.95833,21.8,0.9,0.7,0.4,4.9,0.0
6456,42285.0,21.8,0.9,0.7,0.4,4.8,0.0
6457,42285.04167,21.7,0.9,0.7,0.4,4.8,0.0
6458,42285.08333,21.7,0.9,0.7,0.4,4.5,0.0
6459,42285.125,21.6,1.0,0.6,0.4,4.7,0.0
6460,42285.16667,21.6,0.9,0.6,0.4,4.8,0.0
6461,42285.20833,21.9,0.8,0.6,0.4,4.9,0.0
6462,42285.25,21.7,0.9,0.7,0.5,5.2,0.0
6463,42285.29167,21.7,1.0,0.7,0.5,4.9,0.0
6464,42285.33333,21.8,1.1,0.8,0.5,5.2,0.0
6465,42285.375,21.8,1.1,0.8,0.5,5.1,0.0
6466,42285.41667,21.6,1.1,0.8,0.5,5.2,0.0
6467,42285.45833,22.1,0.9,0.7,0.4,5.1,0.0
6468,42285.5,22.4,1.1,0.7,0.4,5.1,0.0
6469,42285.54167,22.3,0.9,0.7,0.4,5.1,0.0
6470,42285.58333,22.2,0.9,0.6,0.4,5.0,0.0
6471,42285.625,23.1,0.8,0.5,0.3,4.6,0.0
6472,42285.66667,23.1,0.9,0.6,0.4,4.8,0.0
6473,42285.70833,23.1,0.7,0.5,0.3,4.7,0.0
6474,42285.75,23.2,0.9,0.6,0.4,4.6,0.0
6475,42285.79167,23.1,0.8,0.5,0.3,4.2,0.0
6476,42285.83333,23.1,0.8,0.6,0.4,4.6,0.0
6477,42285.875,23.0,0.7,0.5,0.3,4.7,0.0
6478,42285.91667,22.9,0.7,0.5,0.3,4.7,0.0
6479,42285.95833,22.8,0.6,0.5,0.3,4.9,0.0
6480,42286.0,22.9,0.5,0.4,0.3,4.9,0.0
6481,42286.04167,22.8,0.6,0.4,0.2,5.0,0.0
6482,42286.08333,22.8,0.5,0.4,0.2,5.1,1.0
6483,42286.125,22.7,0.5,0.4,0.2,5.2,1.0
6484,42286.16667,22.6,0.6,0.4,0.3,4.8,1.0
6485,42286.20833,22.5,0.6,0.4,0.3,5.6,1.0
6486,42286.25,22.5,0.7,0.4,0.2,5.8,1.0
6487,42286.29167,22.4,0.7,0.5,0.3,5.6,1.0
6488,42286.33333,21.0,0.7,0.5,0.3,5.1,1.0
6489,42286.375,21.1,0.7,0.5,0.3,5.6,1.0
6490,42286.41667,21.0,0.7,0.5,0.3,5.3,1.0
6491,42286.45833,21.0,0.6,0.5,0.3,6.7,1.0
6492,42286.5,21.1,0.6,0.4,0.3,5.4,1.0
6493,42286.54167,21.1,0.6,0.4,0.2,4.9,1.0
6494,42286.58333,21.2,0.5,0.4,0.2,5.1,1.0
6495,42286.625,21.2,0.5,0.4,0.2,4.6,1.0
6496,42286.66667,21.1,0.6,0.4,0.2,5.3,1.0
6497,42286.70833,21.1,0.6,0.4,0.2,6.1,1.0
6498,42286.75,21.0,0.5,0.4,0.2,5.7,1.0
6499,42286.79167,21.0,0.6,0.4,0.2,6.5,1.0
6500,42286.83333,21.0,0.7,0.5,0.3,7.9,1.0
6501,42286.875,20.9,0.8,0.6,0.3,9.0,1.0
6502,42286.91667,20.9,1.0,0.7,0.4,9.0,1.0
6503,42286.95833,20.9,1.0,0.8,0.5,9.2,1.0
6504,42287.0,20.9,1.1,0.8,0.5,9.0,1.0
6505,42287.04167,20.8,1.3,1.0,0.6,9.2,1.0
6506,42287.08333,20.8,1.2,0.9,0.6,9.2,1.0
6507,42287.125,20.8,1.4,1.0,0.6,9.8,1.0
6508,42287.16667,20.8,1.4,1.0,0.6,10.2,1.0
6509,42287.20833,20.8,1.2,1.0,0.6,9.9,1.0
6510,42287.25,20.8,1.1,0.8,0.5,10.0,1.0
6511,42287.29167,20.7,1.2,0.8,0.5,9.7,1.0
6512,42287.33333,20.6,1.2,0.8,0.5,9.7,1.0
6513,42287.375,20.6,1.2,0.9,0.5,9.7,1.0
6514,42287.41667,20.7,1.1,0.8,0.5,9.0,1.0
6515,42287.45833,20.7,0.9,0.7,0.4,8.8,1.0
6516,42287.5,20.7,1.3,0.9,0.6,9.5,1.0
6517,42287.54167,20.8,1.1,0.8,0.5,8.9,1.0
6518,42287.58333,20.9,1.0,0.8,0.5,9.1,1.0
6519,42287.625,20.9,1.1,0.8,0.5,7.5,1.0
6520,42287.66667,20.9,1.1,0.8,0.5,5.0,1.0
6521,42287.70833,20.7,1.4,0.9,0.6,5.3,1.0
6522,42287.75,20.7,1.2,0.9,0.6,6.8,1.0
6523,42287.79167,20.6,1.2,0.9,0.6,6.0,1.0
6524,42287.83333,20.7,1.1,0.8,0.5,6.3,1.0
6525,42287.875,20.7,1.1,0.8,0.5,5.9,1.0
6526,42287.91667,20.7,1.1,0.8,0.5,5.8,1.0
6527,42287.95833,20.5,1.1,0.7,0.5,5.9,1.0
6528,42288.0,20.3,0.9,0.7,0.4,7.2,1.0
6529,42288.04167,20.4,1.0,0.6,0.4,7.6,1.0
6530,42288.08333,20.4,0.8,0.6,0.3,7.5,1.0
6531,42288.125,20.4,0.8,0.6,0.4,7.3,1.0
6532,42288.16667,20.3,0.7,0.5,0.3,6.9,1.0
6533,42288.20833,20.3,0.6,0.5,0.3,7.6,1.0
6534,42288.25,20.3,0.7,0.5,0.3,7.0,1.0
6535,42288.29167,20.1,0.6,0.5,0.3,7.6,1.0
6536,42288.33333,20.2,0.6,0.4,0.3,7.3,1.0
6537,42288.375,20.2,0.5,0.4,0.3,6.9,1.0
6538,42288.41667,20.2,0.7,0.5,0.3,5.9,0.0
6539,42288.45833,20.1,0.7,0.5,0.3,4.8,0.0
6540,42288.5,20.2,0.8,0.5,0.3,5.0,0.0
6541,42288.54167,20.2,0.7,0.5,0.3,5.5,0.0
6542,42288.58333,20.2,0.6,0.4,0.3,5.8,0.0
6543,42288.625,20.1,0.6,0.4,0.3,5.2,0.0
6544,42288.66667,20.1,0.5,0.4,0.2,6.3,0.0
6545,42288.70833,20.2,0.5,0.4,0.2,7.0,0.0
6546,42288.75,20.2,0.5,0.4,0.2,7.2,0.0
6547,42288.79167,20.3,0.5,0.4,0.2,6.2,0.0
6548,42288.83333,20.3,0.5,0.4,0.2,6.6,0.0
6549,42288.875,20.3,0.5,0.4,0.2,6.5,0.0
6550,42288.91667,20.2,0.5,0.4,0.2,5.9,0.0
6551,42288.95833,20.0,0.5,0.4,0.2,5.5,0.0
6552,42289.0,20.0,0.5,0.4,0.2,5.5,0.0
6553,42289.04167,20.0,0.5,0.3,0.2,5.1,0.0
6554,42289.08333,19.8,0.3,0.3,0.2,5.8,0.0
6555,42289.125,19.7,0.4,0.3,0.2,7.5,0.0
6556,42289.16667,19.7,0.3,0.3,0.2,7.8,0.0
6557,42289.20833,19.6,0.4,0.3,0.2,8.3,0.0
6558,42289.25,19.9,0.4,0.3,0.2,6.9,0.0
6559,42289.29167,19.8,0.4,0.3,0.2,7.2,0.0
6560,42289.33333,19.7,0.4,0.3,0.2,7.6,0.0
6561,42289.375,19.6,0.4,0.3,0.2,7.2,0.0
6562,42289.41667,19.4,0.4,0.3,0.2,6.8,0.0
6563,42289.45833,19.3,0.4,0.3,0.2,5.5,0.0
6564,42289.5,19.3,0.4,0.3,0.2,6.1,0.0
6565,42289.54167,19.1,0.5,0.3,0.2,6.7,0.0
6566,42289.58333,19.2,0.5,0.4,0.3,7.0,0.0
6567,42289.625,19.2,0.5,0.4,0.3,7.1,0.0
6568,42289.66667,19.8,0.4,0.4,0.2,7.3,0.0
6569,42289.70833,20.8,0.4,0.3,0.2,7.7,0.0
6570,42289.75,20.5,0.5,0.4,0.3,7.4,0.0
6571,42289.79167,19.9,0.7,0.5,0.4,6.7,0.0
6572,42289.83333,19.6,0.6,0.5,0.3,6.6,0.0
6573,42289.875,19.3,0.7,0.4,0.3,6.6,0.0
6574,42289.91667,19.5,0.6,0.5,0.3,6.5,0.0
6575,42289.95833,19.3,0.5,0.4,0.3,6.6,0.0
6576,42290.0,19.6,0.6,0.4,0.3,6.6,0.0
6577,42290.04167,20.0,0.5,0.3,0.2,7.0,0.0
6578,42290.08333,19.8,0.4,0.3,0.2,7.0,0.0
6579,42290.125,19.9,0.4,0.3,0.2,7.0,0.0
6580,42290.16667,20.1,0.4,0.3,0.2,7.3,0.0
6581,42290.20833,20.2,0.6,0.4,0.2,6.9,0.0
6582,42290.25,19.8,0.5,0.4,0.3,6.4,0.0
6583,42290.29167,19.5,0.6,0.4,0.3,6.4,0.0
6584,42290.33333,19.3,0.7,0.5,0.3,6.1,0.0
6585,42290.375,19.1,0.7,0.5,0.3,6.2,0.0
6586,42290.41667,19.3,0.8,0.6,0.4,6.3,0.0
6587,42290.45833,19.5,0.7,0.5,0.3,6.6,0.0
6588,42290.5,19.7,0.6,0.5,0.3,6.7,0.0
6589,42290.54167,19.8,0.6,0.5,0.3,6.7,0.0
6590,42290.58333,19.8,0.7,0.5,0.4,6.8,0.0
6591,42290.625,20.0,0.6,0.5,0.3,7.1,0.0
6592,42290.66667,20.4,0.5,0.4,0.2,7.9,0.0
6593,42290.70833,20.5,0.4,0.3,0.2,8.1,0.0
6594,42290.75,20.8,0.4,0.3,0.2,7.6,0.0
6595,42290.79167,20.7,0.5,0.4,0.2,7.2,0.0
6596,42290.83333,20.3,0.5,0.4,0.3,7.2,0.0
6597,42290.875,20.1,0.4,0.4,0.2,7.1,0.0
6598,42290.91667,19.9,0.5,0.4,0.2,7.1,0.0
6599,42290.95833,20.2,0.4,0.3,0.2,7.2,0.0
6600,42291.0,20.4,0.5,0.3,0.2,7.3,0.0
6601,42291.04167,20.1,0.5,0.4,0.2,6.9,0.0
6602,42291.08333,19.9,0.5,0.4,0.3,6.8,0.0
6603,42291.125,20.2,0.6,0.4,0.2,6.4,0.0
6604,42291.16667,20.2,0.5,0.4,0.3,6.6,0.0
6605,42291.20833,20.3,0.5,0.4,0.3,6.6,0.0
6606,42291.25,20.5,0.5,0.4,0.3,6.8,0.0
6607,42291.29167,20.4,0.5,0.5,0.3,6.4,0.0
6608,42291.33333,20.1,0.6,0.5,0.3,6.0,0.0
6609,42291.375,20.0,0.7,0.5,0.3,6.1,0.0
6610,42291.41667,20.0,1.0,0.6,0.4,6.3,0.0
6611,42291.45833,19.9,0.8,0.6,0.4,6.8,0.0
6612,42291.5,19.8,0.9,0.7,0.4,7.6,0.0
6613,42291.54167,19.9,1.0,0.7,0.4,7.5,0.0
6614,42291.58333,21.0,1.0,0.7,0.5,8.3,0.0
